dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
178,12.3,12.95660152899886,17.28,17.232483183713807,18.58,22.197230097529108,24.7,,,2024-06-27
179,11.1,12.995497905279862,15.6,17.28777120891419,18.66,22.28591706255568,25.2,,,2024-06-28
180,11.9,13.028775391818124,15.980000000000002,17.34058225247361,17.62,22.3789800912823,21.8,,,2024-06-29
181,11.8,13.056948695066465,16.02,17.389995933793767,17.779999999999998,22.47166779026233,24.5,,,2024-06-30
182,12.4,13.083391830352669,15.7,17.435811652076477,16.88,22.560130731556548,22.3,,,2024-07-01
183,12.2,13.112374356346443,16.220000000000002,17.47857044041678,17.62,22.641429260508914,23.6,,,2024-07-02
184,11.3,13.147890457880278,16.26,17.519248299647987,18.54,22.713959003149235,24.6,,,2024-07-03
185,10.2,13.192570109523185,16.86,17.55841240225793,17.68,22.778195479523735,23.9,,,2024-07-04
186,12.3,13.2473469276305,16.220000000000002,17.59674174126122,18.38,22.837775712101372,23.4,,,2024-07-05
187,12.3,13.311963828763227,16.36,17.63578559488146,18.82,22.89672717158573,24.5,,,2024-07-06
188,12.9,13.385266045520549,16.32,17.676713014327454,19.22,22.956589741797416,25.1,,,2024-07-07
189,12.9,13.465971622531272,16.36,17.719242420331618,18.599999999999998,23.016051057168742,25.1,,,2024-07-08
190,12.9,13.552578630576702,16.560000000000002,17.762208450890625,17.619999999999997,23.07241623113027,23.5,,,2024-07-09
191,13.2,13.643291190394029,16.58,17.804673948477234,17.52,23.12362937186432,23.7,,,2024-07-10
192,13.5,13.734977974172136,16.6,17.8459283794431,18.96,23.16909388094762,26.1,,,2024-07-11
193,13.8,13.824485132574647,17.94,17.88498783259296,18.779999999999998,23.207196255142378,24.6,,,2024-07-12
194,13.6,13.908947294784205,17.720000000000002,17.920494128621012,19.0,23.23521792317291,22.2,,,2024-07-13
195,13.9,13.986308404114707,17.0,17.95209211159597,18.14,23.253906634622595,23.1,,,2024-07-14
196,12.8,14.055935580946722,16.52,17.981185565158867,18.279999999999998,23.268091096913633,24.4,,,2024-07-15
197,12.1,14.11825307013172,16.4,18.00966489543439,20.2,23.282422667583944,24.6,,,2024-07-16
198,13.1,14.174271736746237,16.560000000000002,18.03908204395814,18.6,23.299235628295566,27.3,,,2024-07-17
199,14.1,14.225199479708547,16.560000000000002,18.07046904569586,17.9,23.320068215712286,25.6,,,2024-07-18
