dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
152,136.2,192.94332546443198,314.94000000000005,356.6943625631836,348.21999999999997,574.8984185334957,623.4,,,2024-06-01
153,191.6,197.41607015993057,317.02000000000004,361.4297273653972,358.5,581.568026543187,625.7,,,2024-06-02
154,191.8,201.8552728762136,318.5,366.13343793885105,363.94,588.2358294988627,632.0,,,2024-06-03
155,192.0,206.2516425084292,325.72,370.8103244241852,368.64,594.814882475421,639.3,,,2024-06-04
156,204.7,210.60613805196562,333.32,375.4625288152171,376.03999999999996,601.2365372557308,644.2,,,2024-06-05
157,207.4,214.9057426220821,336.24,380.09009915521096,378.99999999999994,607.48413222552,648.6,,,2024-06-06
158,210.3,219.11238781786588,341.96000000000004,384.6945028771403,382.61999999999995,613.5784471175706,652.1,,,2024-06-07
159,214.2,223.2033826874751,344.24,389.27813101962147,386.52,619.5480067612905,660.7,,,2024-06-08
160,219.9,227.2249149562845,346.14,393.8428667526178,392.15999999999997,625.4139035198548,665.9,,,2024-06-09
161,222.7,231.26007431369837,349.14,398.38823157424935,395.52,631.1853381466551,672.7,,,2024-06-10
162,223.4,235.3668150113541,355.48,402.9070268890132,395.87999999999994,636.8658258728685,674.3,,,2024-06-11
163,228.1,239.56424659157605,361.52000000000004,407.3922523612773,398.47999999999996,642.450311317414,682.5,,,2024-06-12
164,232.3,243.84648346129256,366.7,411.8395009619907,399.93999999999994,647.9265467220877,691.1,,,2024-06-13
165,232.9,248.1969202113081,375.58000000000004,416.2510004872944,405.0,653.2922712231386,695.8,,,2024-06-14
166,239.1,252.59636070129045,381.90000000000003,420.6371337052693,411.82,658.5473718095121,702.8,,,2024-06-15
167,243.8,257.0341711625163,385.36,425.0141439317647,413.24,663.6861894236483,705.3,,,2024-06-16
168,244.2,261.5084559877279,389.44,429.39742220864645,418.03999999999996,668.7034221297216,711.0,,,2024-06-17
169,245.0,266.0224626126616,391.04,433.79566955542015,419.0,673.5992836539533,713.2,,,2024-06-18
170,245.0,270.5823199725715,393.54,438.21164392079,424.28,678.3679035451017,720.4,,,2024-06-19
171,245.1,275.19872734986006,400.30000000000007,442.6452816446646,431.99999999999994,683.0085333578583,724.9,,,2024-06-20
172,249.3,279.88575816668896,403.18,447.09469341797154,438.48,687.5287488496218,727.2,,,2024-06-21
173,249.9,284.6547308960386,405.02000000000004,451.55666304322875,440.47999999999996,691.9460759931975,727.8,,,2024-06-22
174,251.7,289.50454170170707,407.74,456.0258127397843,445.02,696.282995380291,731.5,,,2024-06-23
175,251.7,294.4274567725979,409.76,460.49448145770737,451.96,700.5541670936271,740.5,,,2024-06-24
176,254.2,299.41791047251274,415.34,464.9544664414804,460.08000000000004,704.7626206136509,754.4,,,2024-06-25
177,254.5,304.4722714016805,429.1,469.39945290819094,461.86,708.9095690523667,757.1999999999999,,,2024-06-26
178,256.5,309.57799714281504,433.70000000000005,473.82627162187583,469.03999999999996,713.0010668467352,759.3,,,2024-06-27
179,260.9,314.7195384544921,440.86,478.23360035136625,472.38,717.038327120742,762.8,,,2024-06-28
180,260.9,319.8800654198534,443.76,482.6205546083596,473.59999999999997,721.0182413129312,764.0,,,2024-06-29
181,261.6,325.04515218658037,444.58000000000004,486.9865145365574,476.08,724.9413669286189,765.6999999999999,,,2024-06-30
182,261.6,330.2096038510088,447.18,491.33108058650765,481.88,728.8148043586066,767.6999999999999,,,2024-07-01
183,261.8,335.37455563672864,449.6,495.655087868357,487.9,732.6430528736971,767.9,,,2024-07-02
184,262.6,340.53793472687045,455.14,499.9593436796607,492.99999999999994,736.4236824845801,769.6,,,2024-07-03
185,262.9,345.69239154728757,464.90000000000003,504.2450037268084,494.44,740.1557069162224,783.6999999999999,,,2024-07-04
186,263.3,350.8270914775462,470.44,508.5141933460534,496.38,743.846882439943,787.6999999999999,,,2024-07-05
187,273.8,355.9257454085934,476.46000000000004,512.769886564081,503.8,747.5120666570498,802.6,,,2024-07-06
188,275.6,360.97131177754795,478.84000000000003,517.0158667337895,511.32,751.1727635013983,803.4,,,2024-07-07
189,276.6,365.943862930698,481.62,521.2573635235443,514.78,754.8462935883424,805.6999999999999,,,2024-07-08
190,279.9,370.82384366859924,482.06,525.5009931171295,521.38,758.5415787253742,813.9,,,2024-07-09
191,286.7,375.5927605327791,487.30000000000007,529.7527876948293,527.42,762.257649948437,816.9,,,2024-07-10
192,291.1,380.23894209600456,489.08000000000004,534.0150516046275,539.8000000000001,765.9903789164964,818.1,,,2024-07-11
193,304.7,384.77439735060307,492.6,538.2864328600285,543.92,769.7383757652977,821.5,,,2024-07-12
194,315.8,389.22164824512834,498.86,542.5635627189091,546.0,773.5047448049202,826.5,,,2024-07-13
195,317.4,393.5940461745882,501.3,546.8439000739003,547.64,777.2982190975492,834.9,,,2024-07-14
196,321.5,397.8921628763146,506.86,551.127891890763,559.4399999999999,781.1301719383022,840.6,,,2024-07-15
197,323.8,402.11161347176704,507.44,555.4158216292251,565.94,785.0071327060178,845.6999999999999,,,2024-07-16
198,325.2,406.24037740656655,508.7,559.7061836095021,572.7199999999999,788.9311988460572,850.5,,,2024-07-17
199,328.1,410.2519802046108,514.52,563.997464763078,579.12,792.9049721460711,852.8,,,2024-07-18
200,331.2,414.1112600776781,517.76,568.2881170147472,592.28,796.9316058901596,858.3,,,2024-07-19
201,333.4,417.7957578352597,522.82,572.5765211583102,598.52,801.0089628317735,870.6999999999999,,,2024-07-20
202,336.8,421.31568412148846,525.0400000000001,576.8608606121528,605.7199999999999,805.1258084102124,870.6999999999999,,,2024-07-21
203,338.5,424.70849393421645,529.58,581.1396973265719,609.68,809.2660405129322,870.6999999999999,,,2024-07-22
204,341.0,428.018870470935,530.86,585.4117352690596,612.38,813.4183730897939,871.6,,,2024-07-23
205,343.9,431.2809101098119,534.94,589.6758779266913,617.14,817.5816111365781,872.3,,,2024-07-24
206,344.9,434.51437487863143,544.8000000000001,593.9309405452385,622.66,821.7622177980463,873.3,,,2024-07-25
207,345.6,437.73962799755446,547.58,598.1758783669397,625.66,825.9709587343854,874.1,,,2024-07-26
208,347.9,440.97861395426077,548.46,602.4102724363645,628.8,830.2186429868183,875.6,,,2024-07-27
209,351.4,444.25066823838176,551.14,606.635219605924,634.06,834.5136451927457,879.1999999999999,,,2024-07-28
210,353.0,447.5628099845981,553.72,610.8527658233176,638.18,838.8598618239813,879.8,,,2024-07-29
211,354.5,450.90772822746453,554.3,615.0662670791993,641.78,843.2542709389465,881.4,,,2024-07-30
212,368.1,454.2733370076654,559.86,619.2795622207493,646.5799999999999,847.6935616951401,883.3,,,2024-07-31
213,368.8,457.65246130733345,561.64,623.4990225621558,655.9799999999999,852.1774987797478,884.8,,,2024-08-01
214,368.8,461.0427012100952,562.88,627.7309918409555,665.0199999999999,856.7045271084041,886.4,,,2024-08-02
215,369.0,464.4475028584079,567.04,631.9809988239455,669.28,861.2618562799203,891.3,,,2024-08-03
216,370.3,467.879377198131,571.34,636.2542732271992,670.8399999999999,865.8208650171899,900.0,,,2024-08-04
217,371.9,471.3563332692359,572.12,640.5556541816056,672.56,870.3471676096667,902.8,,,2024-08-05
218,373.4,474.8959172042521,576.3,644.8893719573501,677.5199999999999,874.8171638969812,905.1,,,2024-08-06
219,376.0,478.51251927862,586.3,649.2580860692302,680.9399999999999,879.2259963481196,905.1,,,2024-08-07
220,376.5,482.21863104720063,593.1600000000001,653.6627086168701,686.7399999999999,883.5808543518027,907.2,,,2024-08-08
221,378.4,486.0175405713215,596.8,658.1024224726206,688.42,887.892277605694,912.1,,,2024-08-09
222,381.5,489.90097988452436,603.12,662.5741451462554,691.8,892.1686660750751,914.4,,,2024-08-10
223,382.2,493.8569074183005,605.2,667.072526181314,702.18,896.4132164749417,916.0,,,2024-08-11
224,383.6,497.876431932553,617.06,671.5896736495107,705.18,900.6205753418188,921.0,,,2024-08-12
225,386.4,501.95009857686176,623.56,676.1167052929069,708.36,904.7775027089048,923.0,,,2024-08-13
226,398.2,506.0670782552527,628.62,680.645949950658,712.26,908.8656361072275,930.8,,,2024-08-14
227,413.8,510.2232171528892,633.64,685.1721144677139,712.86,912.8633359675499,931.9,,,2024-08-15
228,440.2,514.4352933054992,635.86,689.6922897646047,713.96,916.7484855457233,933.6,,,2024-08-16
229,447.8,518.7412641643766,643.74,694.2070979282659,718.3999999999999,920.5036853636296,936.8,,,2024-08-17
230,455.2,523.1825554309017,650.52,698.7194328438889,724.54,924.1239230832232,937.9,,,2024-08-18
231,456.2,527.7788574724925,652.6,703.2322236965729,733.5799999999999,927.6166178514676,947.9,,,2024-08-19
232,461.5,532.5404765482592,657.6,707.7466589628888,735.4,930.9956201750373,952.1,,,2024-08-20
233,474.4,537.4664608399719,662.52,712.263152747753,740.3199999999999,934.276779614258,973.4,,,2024-08-21
234,475.0,542.5391502925406,667.88,716.7799862854577,743.8,937.4736072376642,986.8,,,2024-08-22
235,475.1,547.74078611707,670.0,721.291787126517,748.16,940.5955869128792,988.1,,,2024-08-23
236,478.9,553.0633047303843,678.46,725.7906198280319,750.28,943.6509533658323,993.1999999999999,,,2024-08-24
237,491.7,558.5076232796049,681.82,730.2658934697844,750.8,946.6502092443724,997.8,,,2024-08-25
238,503.0,564.0641766217557,684.96,734.7060875964826,754.5600000000001,949.6024439356713,999.5,,,2024-08-26
239,516.3,569.6999954281009,689.48,739.102057608517,755.18,952.5201948942859,1001.1999999999999,,,2024-08-27
240,527.5,575.366871388088,692.98,743.4496538657413,756.02,955.4217520739119,1001.1999999999999,,,2024-08-28
241,530.7,581.0225082275653,697.94,747.7503093061947,759.54,958.3230434266072,1012.0,,,2024-08-29
242,531.4,586.6525877875589,700.78,752.0091234454982,761.14,961.232043784113,1019.3,,,2024-08-30
243,537.4,592.269709234554,702.68,756.2330043430102,774.9599999999999,964.15387990838,1020.5,,,2024-08-31
244,544.0,597.8794681546832,709.5999999999999,760.4296419143398,779.5799999999999,967.0968361307015,1024.5,,,2024-09-01
245,547.8,603.4666689442391,713.16,764.6054193586118,783.64,970.0717324610703,1027.0,,,2024-09-02
246,550.2,609.00335186099,720.56,768.7635547973423,785.04,973.0850579527081,1032.3,,,2024-09-03
247,551.2,614.461512902752,724.04,772.9063554110174,792.0799999999999,976.1377063066044,1037.4,,,2024-09-04
248,552.9,619.818254966126,726.48,777.0356151942459,799.4,979.2259641975402,1041.2,,,2024-09-05
249,561.0,625.0544751021868,732.02,781.1503770918403,804.4,982.3442463876522,1042.4,,,2024-09-06
250,564.8,630.1549259976953,733.9000000000001,785.2473450228576,810.1,985.4875922430656,1048.4,,,2024-09-07
251,564.9,635.104987807364,743.48,789.321425337102,812.38,988.6546663219057,1057.2,,,2024-09-08
252,565.6,639.8846120615214,744.76,793.3674274212298,814.12,991.8456445302778,1058.9,,,2024-09-09
253,566.8,644.4865639806591,746.76,797.3831742767508,823.68,995.0622459140008,1061.7,,,2024-09-10
254,568.2,648.9011269040525,752.1,801.3723023554631,829.3399999999999,998.3081062629956,1064.8,,,2024-09-11
255,569.4,653.0971174446572,753.6,805.3447460284799,831.7,1001.5907200218127,1066.5,,,2024-09-12
256,573.3,657.0709579069703,754.38,809.3155023455863,833.3599999999999,1004.9323510247855,1066.9,,,2024-09-13
257,591.4,660.8847354463433,755.22,813.300298498631,842.44,1008.3696760759279,1068.9,,,2024-09-14
258,605.2,664.6350160211731,756.22,817.3096104625072,849.9599999999999,1011.9407424126101,1075.6,,,2024-09-15
259,617.2,668.4020658564434,758.46,821.3462213430175,851.64,1015.6734048058104,1080.2,,,2024-09-16
260,621.0,672.2424978114884,759.34,825.4065607476657,858.14,1019.5791037334695,1081.6,,,2024-09-17
261,647.6,676.1955664151701,760.22,829.4846719306344,863.0799999999999,1023.6543452207861,1082.9,,,2024-09-18
262,656.5,680.266736575358,763.42,833.576290391299,865.64,1027.8852873221863,1084.3,,,2024-09-19
263,662.8,684.4316207594201,765.24,837.682274307088,869.42,1032.255211338398,1092.1,,,2024-09-20
264,664.8,688.6538910174783,768.28,841.8076651255914,872.14,1036.7477334054468,1092.3,,,2024-09-21
