dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
101,21.9,24.629613032898096,27.86,28.96548799532551,30.04,32.4779719341037,33.6,31.8,2.8345120046744903,2024-04-11
102,22.2,24.682755241384445,29.1,28.9616920057448,30.6,32.48849555430681,33.0,31.6,2.6383079942552,2024-04-12
103,22.5,24.730882973187807,29.24,28.964199172381843,30.84,32.50586240614582,33.1,32.6,3.6358008276181586,2024-04-13
104,23.7,24.773748343306387,28.78,28.972916489696107,30.64,32.52903710215445,32.8,32.1,3.127083510303894,2024-04-14
105,23.4,24.813736652628737,27.3,28.98756178184057,29.0,32.55679980782656,33.8,34.5,5.512438218159431,2024-04-15
106,21.0,24.85379037753764,28.1,29.00768282605504,28.86,32.58829875048924,32.0,34.6,5.592317173944963,2024-04-16
107,21.7,24.89493940569771,28.16,29.03206973850081,29.42,32.62280341140675,32.7,35.1,6.067930261499193,2024-04-17
108,24.7,24.938378228099403,28.34,29.05894164129717,29.64,32.658984591072,33.4,35.4,6.341058358702828,2024-04-18
109,24.8,24.98289279604187,27.9,29.085653063317537,29.72,32.696203586534345,33.3,33.8,4.71434693668246,2024-04-19
110,24.9,25.02637595038549,28.74,29.10986882560089,29.88,32.73453282207931,33.1,33.9,4.790131174399107,2024-04-20
111,24.3,25.068856708788402,28.16,29.130876998613214,29.779999999999998,32.77366966826688,33.9,33.3,4.169123001386783,2024-04-21
112,23.9,25.109989254874293,28.44,29.148627080079027,29.5,32.812526536339234,33.8,30.5,1.3513729199209727,2024-04-22
113,23.3,25.14740109350564,29.28,29.16292075667932,30.439999999999998,32.850042987455524,34.3,30.4,1.2370792433206788,2024-04-23
114,24.6,25.17618023108901,29.42,29.173986770366334,30.7,32.885726915795416,33.4,32.1,2.926013229633668,2024-04-24
115,24.1,25.1921084274937,28.26,29.182829043212443,30.8,32.91931767328315,34.2,32.4,3.2171709567875553,2024-04-25
116,24.6,25.195300589646703,28.66,29.190620630462607,30.799999999999997,32.94944835709899,33.3,33.2,4.009379369537395,2024-04-26
117,24.3,25.189993761220737,29.220000000000002,29.197925795153814,30.2,32.97329948576564,34.0,32.7,3.5020742048461884,2024-04-27
118,25.1,25.181994363887892,28.86,29.2041865939074,30.24,32.98781850969099,33.7,32.6,3.3958134060926,2024-04-28
119,24.8,25.176691155387903,28.64,29.208288852248984,29.86,32.99104619908234,34.0,33.1,3.8917111477510176,2024-04-29
120,22.7,25.177779915305504,28.82,29.208608405583135,30.939999999999998,32.982823764907685,34.1,33.3,4.091391594416862,2024-04-30
121,25.3,25.18641003121037,28.48,29.203650784702845,30.54,32.96435391152957,34.3,32.7,3.4963492152971583,2024-05-01
122,21.8,25.202706995424172,28.46,29.19235279958538,29.54,32.93745223346871,34.3,33.8,4.607647200414618,2024-05-02
123,23.7,25.226184537867663,27.92,29.174489852008524,28.939999999999998,32.90375050129182,34.1,32.6,3.425510147991478,2024-05-03
124,22.7,25.25312948129702,28.0,29.150361835004265,29.4,32.86489432615102,34.2,33.1,3.9496381649957364,2024-05-04
125,23.7,25.278149167900107,28.220000000000002,29.12039088090276,29.68,32.822655258722556,33.1,34.4,5.279609119097238,2024-05-05
126,24.2,25.29465879996155,28.14,29.084335821544904,29.6,32.77784312833879,32.5,35.5,6.415664178455096,2024-05-06
127,22.4,25.29701853274218,28.5,29.042232400891027,30.64,32.7299179468008,34.1,37.4,8.357767599108971,2024-05-07
128,23.7,25.282978957248492,29.220000000000002,28.994836960781555,31.04,32.678538633226,34.2,36.0,7.005163039218445,2024-05-08
