dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
246,202.5,225.65081534319478,336.16,425.3692491644107,392.32,806.7353654138342,982.4,,,2024-09-03
247,205.3,227.8636032800769,338.78000000000003,429.9937506739083,395.38,814.6783797648312,988.6,,,2024-09-04
248,208.70000000000002,230.13141789228766,340.44,434.6066702025394,405.18,823.4131848493522,989.5,,,2024-09-05
249,211.2,232.4599292781798,342.40000000000003,439.20082181084217,406.9,832.4757985182443,996.7,,,2024-09-06
250,211.6,234.82688305139982,344.44000000000005,443.7745768599792,411.92,841.6082125452002,1000.4,,,2024-09-07
251,211.7,237.20718682160592,345.40000000000003,448.33311593612297,421.28,850.7195391727629,1000.4,,,2024-09-08
252,217.4,239.59139917641772,345.7800000000001,452.88532525009236,440.32,859.7479055209977,1000.7,,,2024-09-09
253,218.2,241.9811258639981,350.3,457.44154399377106,466.02,868.6510980439248,1001.5,,,2024-09-10
254,218.79999999999998,244.37695201608122,350.80000000000007,462.0072579298685,483.24,877.4513515431909,1011.5,,,2024-09-11
255,218.79999999999998,246.77831268409875,351.22,466.5813595361077,490.66,886.2040013060608,1012.3,,,2024-09-12
256,219.5,249.18467694487714,352.44,471.16085057612077,498.82,894.8905987058454,1013.8,,,2024-09-13
257,226.5,251.58942020465958,353.4,475.743513807879,499.78,903.3823526726171,1014.4,,,2024-09-14
258,227.2,253.94636861042682,355.3,480.3264191459787,500.44,911.6004962549673,1014.9,,,2024-09-15
259,229.3,256.16692295714586,356.14000000000004,484.90353917573816,506.29999999999995,919.619403197761,1015.5,,,2024-09-16
260,229.7,258.2701831721805,358.1,489.47003058568305,507.0199999999999,927.5427878183447,1033.5,,,2024-09-17
261,229.8,260.4380498647785,366.14,494.0273059184676,508.75999999999993,935.4258558759271,1038.5,,,2024-09-18
262,230.4,262.758731044106,373.9200000000001,498.5812211360986,509.82,943.277931699829,1042.8,,,2024-09-19
263,231.2,265.02840806199123,375.12000000000006,503.1417838423028,510.0,951.0789760396614,1047.0,,,2024-09-20
264,231.3,267.08093851386536,375.24000000000007,507.723187408724,510.0799999999999,958.7904497268321,1049.9,,,2024-09-21
265,231.4,268.98238534669713,375.70000000000005,512.3382578216168,514.26,966.3738295645168,1051.3,,,2024-09-22
266,234.1,270.84851089015103,400.3,516.9175518178222,522.12,973.8330917183256,1052.2,,,2024-09-23
267,234.7,272.70902833634244,403.20000000000005,520.9199275125287,526.74,981.2176561070195,1064.1,,,2024-09-24
268,235.2,274.5651227909825,406.64000000000004,523.8735313718107,532.74,988.549333472157,1077.9,,,2024-09-25
269,235.8,276.4126164636414,414.0,526.547149791722,540.1800000000001,995.657200478633,1079.9,,,2024-09-26
270,237.3,278.2359874851907,415.6,529.5114198649509,542.14,1001.5213553715726,1079.9,,,2024-09-27
271,239.0,280.0045056614637,419.46,532.6779023954201,542.34,1004.9547083894654,1084.6,,,2024-09-28
